knowledge,history,gpt2,begin_label,vrm_label
"Rogers , Stark , Romanoff , Barton , and Thor rally in defense of New York City , the wormhole 's location . Banner arrives and transforms into the Hulk , and together the Avengers battle the Chitauri while evacuating civilians . The Hulk finds Loki and beats him into submission . Romanoff makes her way to the wormhole generator , where Selvig , freed from Loki 's mind control , reveals that Loki 's scepter can be used to shut down the generator . Meanwhile , Fury 's superiors from the World Security Council attempt to end the invasion by launching a nuclear missile at Midtown Manhattan . Stark intercepts the missile and takes it through the wormhole toward the Chitauri fleet . The missile detonates , destroying the Chitauri mothership and disabling their forces on Earth . Stark 's suit runs out of power , and he falls back through the wormhole just as Romanoff closes it . Stark goes into freefall , but the Hulk saves him from crashing into the ground . In the aftermath , Thor returns Loki and the Tesseract to Asgard , while Fury expresses confidence that the Avengers will return if and when they are needed .",It showed how well they could work alone also though,Yeah it showed how well they had together,hallucination,"disclosure,ack.,confirmation"
"Rogers , Stark , Romanoff , Barton , and Thor rally in defense of New York City , the wormhole 's location . Banner arrives and transforms into the Hulk , and together the Avengers battle the Chitauri while evacuating civilians . The Hulk finds Loki and beats him into submission . Romanoff makes her way to the wormhole generator , where Selvig , freed from Loki 's mind control , reveals that Loki 's scepter can be used to shut down the generator . Meanwhile , Fury 's superiors from the World Security Council attempt to end the invasion by launching a nuclear missile at Midtown Manhattan . Stark intercepts the missile and takes it through the wormhole toward the Chitauri fleet . The missile detonates , destroying the Chitauri mothership and disabling their forces on Earth . Stark 's suit runs out of power , and he falls back through the wormhole just as Romanoff closes it . Stark goes into freefall , but the Hulk saves him from crashing into the ground . In the aftermath , Thor returns Loki and the Tesseract to Asgard , while Fury expresses confidence that the Avengers will return if and when they are needed .",I enjoy watching banner 's transformation into the Hulk . The personality change is very entertaining,"I like the tension when he becomes the Hulk , the intense emotions.",hallucination,disclosure
"Rogers , Stark , Romanoff , Barton , and Thor rally in defense of New York City , the wormhole 's location . Banner arrives and transforms into the Hulk , and together the Avengers battle the Chitauri while evacuating civilians . The Hulk finds Loki and beats him into submission . Romanoff makes her way to the wormhole generator , where Selvig , freed from Loki 's mind control , reveals that Loki 's scepter can be used to shut down the generator . Meanwhile , Fury 's superiors from the World Security Council attempt to end the invasion by launching a nuclear missile at Midtown Manhattan . Stark intercepts the missile and takes it through the wormhole toward the Chitauri fleet . The missile detonates , destroying the Chitauri mothership and disabling their forces on Earth . Stark 's suit runs out of power , and he falls back through the wormhole just as Romanoff closes it . Stark goes into freefall , but the Hulk saves him from crashing into the ground . In the aftermath , Thor returns Loki and the Tesseract to Asgard , while Fury expresses confidence that the Avengers will return if and when they are needed .",Then the big moment they all come back together,Great deal of teamwork there,hallucination,edification
"Rogers , Stark , Romanoff , Barton , and Thor rally in defense of New York City , the wormhole 's location . Banner arrives and transforms into the Hulk , and together the Avengers battle the Chitauri while evacuating civilians . The Hulk finds Loki and beats him into submission . Romanoff makes her way to the wormhole generator , where Selvig , freed from Loki 's mind control , reveals that Loki 's scepter can be used to shut down the generator . Meanwhile , Fury 's superiors from the World Security Council attempt to end the invasion by launching a nuclear missile at Midtown Manhattan . Stark intercepts the missile and takes it through the wormhole toward the Chitauri fleet . The missile detonates , destroying the Chitauri mothership and disabling their forces on Earth . Stark 's suit runs out of power , and he falls back through the wormhole just as Romanoff closes it . Stark goes into freefall , but the Hulk saves him from crashing into the ground . In the aftermath , Thor returns Loki and the Tesseract to Asgard , while Fury expresses confidence that the Avengers will return if and when they are needed .",Yes and Thor returns Loki and the Tesseract to Asgard,yes,entailment,"ack.,confirmation"
"Rogers , Stark , Romanoff , Barton , and Thor rally in defense of New York City , the wormhole 's location . Banner arrives and transforms into the Hulk , and together the Avengers battle the Chitauri while evacuating civilians . The Hulk finds Loki and beats him into submission . Romanoff makes her way to the wormhole generator , where Selvig , freed from Loki 's mind control , reveals that Loki 's scepter can be used to shut down the generator . Meanwhile , Fury 's superiors from the World Security Council attempt to end the invasion by launching a nuclear missile at Midtown Manhattan . Stark intercepts the missile and takes it through the wormhole toward the Chitauri fleet . The missile detonates , destroying the Chitauri mothership and disabling their forces on Earth . Stark 's suit runs out of power , and he falls back through the wormhole just as Romanoff closes it . Stark goes into freefall , but the Hulk saves him from crashing into the ground . In the aftermath , Thor returns Loki and the Tesseract to Asgard , while Fury expresses confidence that the Avengers will return if and when they are needed .",very intense .,I really liked the Hulk in the movie.,hallucination,disclosure
"cast : Steve Carell as Gru , a mean supervillain Jason Segel as Victor "" Vector "" Perkins , Mr. Perkins ' son and Gru 's archenemy Russell Brand as Dr. Nefario , Gru 's elderly gadget man and a friendly scientist critical response : Since villains so often steal the show in animation , Despicable Me smartly turns the whole operation over to megalomaniacal rogue Gru . Despicable Me is a 3D cartoon comedy of whiplash - quick laughs , funny punch lines and a wickedly gimmicky appreciation for 3D. Kids will dig it , adults will smile with amusement , and no one will be any different afterward than they were walking into the theater . Short , sweet - and - sour , and amusing rather than funny , Despicable Me ca n't help but be likable . It 's no first - rank CGI cartoon , but shows how Pixar 's quality over crass is inspiring the mid - list . Fun , with teary bits , for kids ; fresh and smart for adults . director : Pierre Coffin , Chris Renaud genre : Animation introduction : Despicable Me is a 2010 American 3D computer - animated comedy film from Universal Pictures and Illumination Entertainment that was released on July 9 , 2010 , in the United States . It is the debut film of Illumination Entertainment . The film was animated by the French animation studio Mac Guff , which was later acquired by Illumination Entertainment.[6 ] It was directed by Pierre Coffin and Chris Renaud as their feature debut film , with a story by Sergio Pablos . The title references the main character as he refers to himself , and is accompanied by a song by Pharrell . movieName : Despicable Me rating : Rotten Tomatoes:81 % and average : 6.8/10 Metacritic Score : 72/100 CinemaScore : A year : 2010",,Hello! i liked the movie,hallucination,"disclosure,ack."
"cast : Steve Carell as Gru , a mean supervillain Jason Segel as Victor "" Vector "" Perkins , Mr. Perkins ' son and Gru 's archenemy Russell Brand as Dr. Nefario , Gru 's elderly gadget man and a friendly scientist critical response : Since villains so often steal the show in animation , Despicable Me smartly turns the whole operation over to megalomaniacal rogue Gru . Despicable Me is a 3D cartoon comedy of whiplash - quick laughs , funny punch lines and a wickedly gimmicky appreciation for 3D. Kids will dig it , adults will smile with amusement , and no one will be any different afterward than they were walking into the theater . Short , sweet - and - sour , and amusing rather than funny , Despicable Me ca n't help but be likable . It 's no first - rank CGI cartoon , but shows how Pixar 's quality over crass is inspiring the mid - list . Fun , with teary bits , for kids ; fresh and smart for adults . director : Pierre Coffin , Chris Renaud genre : Animation introduction : Despicable Me is a 2010 American 3D computer - animated comedy film from Universal Pictures and Illumination Entertainment that was released on July 9 , 2010 , in the United States . It is the debut film of Illumination Entertainment . The film was animated by the French animation studio Mac Guff , which was later acquired by Illumination Entertainment.[6 ] It was directed by Pierre Coffin and Chris Renaud as their feature debut film , with a story by Sergio Pablos . The title references the main character as he refers to himself , and is accompanied by a song by Pharrell . movieName : Despicable Me rating : Rotten Tomatoes:81 % and average : 6.8/10 Metacritic Score : 72/100 CinemaScore : A year : 2010","no , never saw it . any good ?",I have seen it.  It's a pretty good animated movie.,"entailment,hallucination",disclosure
"cast : Steve Carell as Gru , a mean supervillain Jason Segel as Victor "" Vector "" Perkins , Mr. Perkins ' son and Gru 's archenemy Russell Brand as Dr. Nefario , Gru 's elderly gadget man and a friendly scientist critical response : Since villains so often steal the show in animation , Despicable Me smartly turns the whole operation over to megalomaniacal rogue Gru . Despicable Me is a 3D cartoon comedy of whiplash - quick laughs , funny punch lines and a wickedly gimmicky appreciation for 3D. Kids will dig it , adults will smile with amusement , and no one will be any different afterward than they were walking into the theater . Short , sweet - and - sour , and amusing rather than funny , Despicable Me ca n't help but be likable . It 's no first - rank CGI cartoon , but shows how Pixar 's quality over crass is inspiring the mid - list . Fun , with teary bits , for kids ; fresh and smart for adults . director : Pierre Coffin , Chris Renaud genre : Animation introduction : Despicable Me is a 2010 American 3D computer - animated comedy film from Universal Pictures and Illumination Entertainment that was released on July 9 , 2010 , in the United States . It is the debut film of Illumination Entertainment . The film was animated by the French animation studio Mac Guff , which was later acquired by Illumination Entertainment.[6 ] It was directed by Pierre Coffin and Chris Renaud as their feature debut film , with a story by Sergio Pablos . The title references the main character as he refers to himself , and is accompanied by a song by Pharrell . movieName : Despicable Me rating : Rotten Tomatoes:81 % and average : 6.8/10 Metacritic Score : 72/100 CinemaScore : A year : 2010",so i guess Gru is despicable ?,it has a rotten tomatoes score of 81%,"entailment,uncooperative",edification
"cast : Steve Carell as Gru , a mean supervillain Jason Segel as Victor "" Vector "" Perkins , Mr. Perkins ' son and Gru 's archenemy Russell Brand as Dr. Nefario , Gru 's elderly gadget man and a friendly scientist critical response : Since villains so often steal the show in animation , Despicable Me smartly turns the whole operation over to megalomaniacal rogue Gru . Despicable Me is a 3D cartoon comedy of whiplash - quick laughs , funny punch lines and a wickedly gimmicky appreciation for 3D. Kids will dig it , adults will smile with amusement , and no one will be any different afterward than they were walking into the theater . Short , sweet - and - sour , and amusing rather than funny , Despicable Me ca n't help but be likable . It 's no first - rank CGI cartoon , but shows how Pixar 's quality over crass is inspiring the mid - list . Fun , with teary bits , for kids ; fresh and smart for adults . director : Pierre Coffin , Chris Renaud genre : Animation introduction : Despicable Me is a 2010 American 3D computer - animated comedy film from Universal Pictures and Illumination Entertainment that was released on July 9 , 2010 , in the United States . It is the debut film of Illumination Entertainment . The film was animated by the French animation studio Mac Guff , which was later acquired by Illumination Entertainment.[6 ] It was directed by Pierre Coffin and Chris Renaud as their feature debut film , with a story by Sergio Pablos . The title references the main character as he refers to himself , and is accompanied by a song by Pharrell . movieName : Despicable Me rating : Rotten Tomatoes:81 % and average : 6.8/10 Metacritic Score : 72/100 CinemaScore : A year : 2010","It does : but , it 's appropriate .   One of the central conflicts in the film revolves around Gru 's perception of himself .   As the "" super villian "" , he sees himself as a "" despicable "" person . However , during the course of the movie , you see that he actually has a very big heart",Do you like animation movies?,entailment,question
"cast : Steve Carell as Gru , a mean supervillain Jason Segel as Victor "" Vector "" Perkins , Mr. Perkins ' son and Gru 's archenemy Russell Brand as Dr. Nefario , Gru 's elderly gadget man and a friendly scientist critical response : Since villains so often steal the show in animation , Despicable Me smartly turns the whole operation over to megalomaniacal rogue Gru . Despicable Me is a 3D cartoon comedy of whiplash - quick laughs , funny punch lines and a wickedly gimmicky appreciation for 3D. Kids will dig it , adults will smile with amusement , and no one will be any different afterward than they were walking into the theater . Short , sweet - and - sour , and amusing rather than funny , Despicable Me ca n't help but be likable . It 's no first - rank CGI cartoon , but shows how Pixar 's quality over crass is inspiring the mid - list . Fun , with teary bits , for kids ; fresh and smart for adults . director : Pierre Coffin , Chris Renaud genre : Animation introduction : Despicable Me is a 2010 American 3D computer - animated comedy film from Universal Pictures and Illumination Entertainment that was released on July 9 , 2010 , in the United States . It is the debut film of Illumination Entertainment . The film was animated by the French animation studio Mac Guff , which was later acquired by Illumination Entertainment.[6 ] It was directed by Pierre Coffin and Chris Renaud as their feature debut film , with a story by Sergio Pablos . The title references the main character as he refers to himself , and is accompanied by a song by Pharrell . movieName : Despicable Me rating : Rotten Tomatoes:81 % and average : 6.8/10 Metacritic Score : 72/100 CinemaScore : A year : 2010",Is it an animation ?,"It is an animated film, with some great animation. It is a kids movie, and it is well-produced.","entailment,hallucination",edification
"Gru , a supervillain , is disheartened when an unknown supervillain steals the Great Pyramid of Giza . Gru , with the assistance of his colleague Dr. Nefario and his Minions , resolves to one - up this mystery rival by shrinking and stealing the Moon . As it would be costly to steal the moon , Gru seeks a loan from the Bank of Evil . Bank president Mr. Perkins is impressed by the plan but will provide the money only if Gru can obtain the necessary shrink ray first . Upon learning that an up - and - coming villain named Vector was responsible for the pyramid theft , Gru starts a rivalry with him .",Interesting . is it kid friendly ?,It is.,hallucination,"ack.,confirmation"
"Gru , a supervillain , is disheartened when an unknown supervillain steals the Great Pyramid of Giza . Gru , with the assistance of his colleague Dr. Nefario and his Minions , resolves to one - up this mystery rival by shrinking and stealing the Moon . As it would be costly to steal the moon , Gru seeks a loan from the Bank of Evil . Bank president Mr. Perkins is impressed by the plan but will provide the money only if Gru can obtain the necessary shrink ray first . Upon learning that an up - and - coming villain named Vector was responsible for the pyramid theft , Gru starts a rivalry with him .","Very much so !   But , as a bonus , there are some clever inside jokes that play to parents and grandparents .   It 's definitely appropriate for a family movie night .    The overall theme is the importance of family and teaamwork .",Do you like Steve Carell?,generic,question
"Gru , a supervillain , is disheartened when an unknown supervillain steals the Great Pyramid of Giza . Gru , with the assistance of his colleague Dr. Nefario and his Minions , resolves to one - up this mystery rival by shrinking and stealing the Moon . As it would be costly to steal the moon , Gru seeks a loan from the Bank of Evil . Bank president Mr. Perkins is impressed by the plan but will provide the money only if Gru can obtain the necessary shrink ray first . Upon learning that an up - and - coming villain named Vector was responsible for the pyramid theft , Gru starts a rivalry with him .",What tunes are in the soundtrack that u mentioned .,I am not sure what the music is. I have heard it but I don't remember if it is the same music as the movie .,hallucination,disclosure
"Gru , a supervillain , is disheartened when an unknown supervillain steals the Great Pyramid of Giza . Gru , with the assistance of his colleague Dr. Nefario and his Minions , resolves to one - up this mystery rival by shrinking and stealing the Moon . As it would be costly to steal the moon , Gru seeks a loan from the Bank of Evil . Bank president Mr. Perkins is impressed by the plan but will provide the money only if Gru can obtain the necessary shrink ray first . Upon learning that an up - and - coming villain named Vector was responsible for the pyramid theft , Gru starts a rivalry with him .","I 'm not sure Cat Woman would fit well , in this case .   Really , It pokes fun at the concept of super villains and the   stereotypical "" crimes "" they often pursue .    Gru , in this movie , wants to steal the moon ... but is foiled by another up - and - coming super villain .   In the end , he ends up giving the moon to his girls ... which is   a cute stereotype of a good father .","LOL yes , that is a funny one.",hallucination,"disclosure,ack.,confirmation"
"Eventually , Gru and the girls arrive at Vector 's fortress , and Gru steals the shrink ray . The girls then suggest a day at a theme park ; Gru agrees , believing he can abandon the girls there , but instead he warms up to them . Later , Gru contacts Perkins via video chat , stating that he finally has the shrink ray . Margo , Edith , and Agnes interrupt the meeting , and Perkins announces that he has lost confidence in Gru and will no longer fund his operations . As Gru tells the Minions he can no longer pay them for their services , the girls offer the contents of their piggy bank . Gru , inspired , sells parts of his lair to construct a spacecraft . Gru plans to steal the Moon when it is nearest the Earth , but this is the same day as the girls ' ballet recital . Gru becomes conflicted , and Dr. Nefario , seeing the recital as interfering with the plan , arranges for the girls to be returned to the orphanage . At the same time , Perkins informs Vector , revealed to be Perkins ' son , of Gru 's possession of the shrink ray and the adoption of the three girls , encouraging Vector to act .",wow ... that really sounds original . never seen anything like that,I'm glad to see it was from a French animation studio.,hallucination,disclosure
"Eventually , Gru and the girls arrive at Vector 's fortress , and Gru steals the shrink ray . The girls then suggest a day at a theme park ; Gru agrees , believing he can abandon the girls there , but instead he warms up to them . Later , Gru contacts Perkins via video chat , stating that he finally has the shrink ray . Margo , Edith , and Agnes interrupt the meeting , and Perkins announces that he has lost confidence in Gru and will no longer fund his operations . As Gru tells the Minions he can no longer pay them for their services , the girls offer the contents of their piggy bank . Gru , inspired , sells parts of his lair to construct a spacecraft . Gru plans to steal the Moon when it is nearest the Earth , but this is the same day as the girls ' ballet recital . Gru becomes conflicted , and Dr. Nefario , seeing the recital as interfering with the plan , arranges for the girls to be returned to the orphanage . At the same time , Perkins informs Vector , revealed to be Perkins ' son , of Gru 's possession of the shrink ray and the adoption of the three girls , encouraging Vector to act .","I liked Monsters ( the movie ) . in it the monsters are under the bed , but turn out to be friendly . Great movie to take the kids to .",I think I will watch it,hallucination,disclosure
"Eventually , Gru and the girls arrive at Vector 's fortress , and Gru steals the shrink ray . The girls then suggest a day at a theme park ; Gru agrees , believing he can abandon the girls there , but instead he warms up to them . Later , Gru contacts Perkins via video chat , stating that he finally has the shrink ray . Margo , Edith , and Agnes interrupt the meeting , and Perkins announces that he has lost confidence in Gru and will no longer fund his operations . As Gru tells the Minions he can no longer pay them for their services , the girls offer the contents of their piggy bank . Gru , inspired , sells parts of his lair to construct a spacecraft . Gru plans to steal the Moon when it is nearest the Earth , but this is the same day as the girls ' ballet recital . Gru becomes conflicted , and Dr. Nefario , seeing the recital as interfering with the plan , arranges for the girls to be returned to the orphanage . At the same time , Perkins informs Vector , revealed to be Perkins ' son , of Gru 's possession of the shrink ray and the adoption of the three girls , encouraging Vector to act .",Any superheros ?,"Gru, Vector, and the three girls are voiced by Idris Elba",hallucination,edification
"Eventually , Gru and the girls arrive at Vector 's fortress , and Gru steals the shrink ray . The girls then suggest a day at a theme park ; Gru agrees , believing he can abandon the girls there , but instead he warms up to them . Later , Gru contacts Perkins via video chat , stating that he finally has the shrink ray . Margo , Edith , and Agnes interrupt the meeting , and Perkins announces that he has lost confidence in Gru and will no longer fund his operations . As Gru tells the Minions he can no longer pay them for their services , the girls offer the contents of their piggy bank . Gru , inspired , sells parts of his lair to construct a spacecraft . Gru plans to steal the Moon when it is nearest the Earth , but this is the same day as the girls ' ballet recital . Gru becomes conflicted , and Dr. Nefario , seeing the recital as interfering with the plan , arranges for the girls to be returned to the orphanage . At the same time , Perkins informs Vector , revealed to be Perkins ' son , of Gru 's possession of the shrink ray and the adoption of the three girls , encouraging Vector to act .","Well , that 's the take away- being a super hero or a super villain is entirely your choice . Gru ends up being a super hero by vanquishing Vector ( the up - and - coming villain ) .","I think we can finish this conversation now , it was nice talking to you!",hallucination,"disclosure,ack."
"Gru successfully shrinks and steals the Moon , and rushes back to Earth to attend the recital only to find a ransom note from Vector , who has kidnapped the girls . After arriving at Vector 's headquarters , Gru surrenders the Moon , but Vector reneges on the deal , flying off with the girls and the Moon . Meanwhile , Dr. Nefario has discovered that the effects of the shrink ray are temporary ; the bigger the object 's original size , the faster the shrinkage will wear off . As the Moon starts to expand in Vector 's ship , Gru , Dr. Nefario , and the Minions execute a daring mid - air rescue of the girls just as the Moon explodes out of Vector 's ship and launches itself back into orbit , with Vector trapped on it .","did u see it with kids , btw ?",I did not see it with kids.,hallucination,disclosure
"Gru successfully shrinks and steals the Moon , and rushes back to Earth to attend the recital only to find a ransom note from Vector , who has kidnapped the girls . After arriving at Vector 's headquarters , Gru surrenders the Moon , but Vector reneges on the deal , flying off with the girls and the Moon . Meanwhile , Dr. Nefario has discovered that the effects of the shrink ray are temporary ; the bigger the object 's original size , the faster the shrinkage will wear off . As the Moon starts to expand in Vector 's ship , Gru , Dr. Nefario , and the Minions execute a daring mid - air rescue of the girls just as the Moon explodes out of Vector 's ship and launches itself back into orbit , with Vector trapped on it .",Sounds like a good plan .   Make sure you have bananas- the minions like them .,"Yes, and a unicorn too",hallucination,"disclosure,ack."
"Gru successfully shrinks and steals the Moon , and rushes back to Earth to attend the recital only to find a ransom note from Vector , who has kidnapped the girls . After arriving at Vector 's headquarters , Gru surrenders the Moon , but Vector reneges on the deal , flying off with the girls and the Moon . Meanwhile , Dr. Nefario has discovered that the effects of the shrink ray are temporary ; the bigger the object 's original size , the faster the shrinkage will wear off . As the Moon starts to expand in Vector 's ship , Gru , Dr. Nefario , and the Minions execute a daring mid - air rescue of the girls just as the Moon explodes out of Vector 's ship and launches itself back into orbit , with Vector trapped on it .",They liked it ?,I don't know.  But the movie was very entertaining.  It was also a great family movie.,hallucination,"disclosure,ack."
"Gru successfully shrinks and steals the Moon , and rushes back to Earth to attend the recital only to find a ransom note from Vector , who has kidnapped the girls . After arriving at Vector 's headquarters , Gru surrenders the Moon , but Vector reneges on the deal , flying off with the girls and the Moon . Meanwhile , Dr. Nefario has discovered that the effects of the shrink ray are temporary ; the bigger the object 's original size , the faster the shrinkage will wear off . As the Moon starts to expand in Vector 's ship , Gru , Dr. Nefario , and the Minions execute a daring mid - air rescue of the girls just as the Moon explodes out of Vector 's ship and launches itself back into orbit , with Vector trapped on it .",uh - oh,the moon is a strange item,hallucination,disclosure
"cast : Jim Carrey as Bruce Nolan Morgan Freeman as God Jennifer Aniston as Grace Connelly Lisa Ann Walter as Debbie Connelly Philip Baker Hall as Jack Baylor critical response : Carrey is hilarious in the slapstick scenes , but Bruce Almighty gets bogged down in treacle In one of Jim Carrey 's best films he plays Bruce Nolan , a news reporter that nurses hopes of one day becoming an anchor , but is seen as too comedic by his fellow workers . Kind of like Carrey probably nursed hopes of one day becoming a real actor . director : Tom Shadyac genre : Comedy introduction : Bruce Almighty is a 2003 American high - concept comedy film directed by Tom Shadyac , written by Steve Koren , Mark O'Keefe and Steve Oedekerk and stars Jim Carrey as Bruce Nolan , a down - on - his - luck TV reporter who complains to God ( Morgan Freeman ) that he is not doing his job correctly , and is offered the chance to try being God himself for one week . movieName : Bruce Almighty rating : Rotten Tomatoes:48 % and average : 5.7/10 Metacritic Score : 46/100 CinemaScore : A year : 2003","Hello , how are you today ?",Jim Carrey as Bruce Nolan Morgan Freeman as God Jennifer Aniston as Grace Connelly Lisa Ann Walter as Debbie Connelly Philip Baker Hall as Jack Baylor critical response,"entailment,uncooperative",edification
"cast : Jim Carrey as Bruce Nolan Morgan Freeman as God Jennifer Aniston as Grace Connelly Lisa Ann Walter as Debbie Connelly Philip Baker Hall as Jack Baylor critical response : Carrey is hilarious in the slapstick scenes , but Bruce Almighty gets bogged down in treacle In one of Jim Carrey 's best films he plays Bruce Nolan , a news reporter that nurses hopes of one day becoming an anchor , but is seen as too comedic by his fellow workers . Kind of like Carrey probably nursed hopes of one day becoming a real actor . director : Tom Shadyac genre : Comedy introduction : Bruce Almighty is a 2003 American high - concept comedy film directed by Tom Shadyac , written by Steve Koren , Mark O'Keefe and Steve Oedekerk and stars Jim Carrey as Bruce Nolan , a down - on - his - luck TV reporter who complains to God ( Morgan Freeman ) that he is not doing his job correctly , and is offered the chance to try being God himself for one week . movieName : Bruce Almighty rating : Rotten Tomatoes:48 % and average : 5.7/10 Metacritic Score : 46/100 CinemaScore : A year : 2003",Doing great .,I love Jim Carrey.,hallucination,disclosure
"cast : Jim Carrey as Bruce Nolan Morgan Freeman as God Jennifer Aniston as Grace Connelly Lisa Ann Walter as Debbie Connelly Philip Baker Hall as Jack Baylor critical response : Carrey is hilarious in the slapstick scenes , but Bruce Almighty gets bogged down in treacle In one of Jim Carrey 's best films he plays Bruce Nolan , a news reporter that nurses hopes of one day becoming an anchor , but is seen as too comedic by his fellow workers . Kind of like Carrey probably nursed hopes of one day becoming a real actor . director : Tom Shadyac genre : Comedy introduction : Bruce Almighty is a 2003 American high - concept comedy film directed by Tom Shadyac , written by Steve Koren , Mark O'Keefe and Steve Oedekerk and stars Jim Carrey as Bruce Nolan , a down - on - his - luck TV reporter who complains to God ( Morgan Freeman ) that he is not doing his job correctly , and is offered the chance to try being God himself for one week . movieName : Bruce Almighty rating : Rotten Tomatoes:48 % and average : 5.7/10 Metacritic Score : 46/100 CinemaScore : A year : 2003",That 's an interesting title . Who 's in it ?,"Jim Carrey plays Bruce, a TV reporter.",hallucination,edification
"cast : Jim Carrey as Bruce Nolan Morgan Freeman as God Jennifer Aniston as Grace Connelly Lisa Ann Walter as Debbie Connelly Philip Baker Hall as Jack Baylor critical response : Carrey is hilarious in the slapstick scenes , but Bruce Almighty gets bogged down in treacle In one of Jim Carrey 's best films he plays Bruce Nolan , a news reporter that nurses hopes of one day becoming an anchor , but is seen as too comedic by his fellow workers . Kind of like Carrey probably nursed hopes of one day becoming a real actor . director : Tom Shadyac genre : Comedy introduction : Bruce Almighty is a 2003 American high - concept comedy film directed by Tom Shadyac , written by Steve Koren , Mark O'Keefe and Steve Oedekerk and stars Jim Carrey as Bruce Nolan , a down - on - his - luck TV reporter who complains to God ( Morgan Freeman ) that he is not doing his job correctly , and is offered the chance to try being God himself for one week . movieName : Bruce Almighty rating : Rotten Tomatoes:48 % and average : 5.7/10 Metacritic Score : 46/100 CinemaScore : A year : 2003",What did you think of the movie ?,Jim Carrey was the perfect choice to play Bruce.,"entailment,hallucination",edification
"Bruce Nolan ( Jim Carrey ) is a television field reporter for Eyewitness News at WKBW - TV in Buffalo , New York , but desires to be the news anchorman . He is in a relationship with his girlfriend Grace Connelly ( Jennifer Aniston ) , but also has a mild crush on his co - worker , Susan Ortega ( Catherine Bell ) , who barely seems to notice him . Bruce , however , suffers from constant bad luck and reaches breaking point when he is passed over for promotion by his rival , Evan Baxter ( Steve Carell ) , who then steals dialogue from an unaired segment by Bruce while accepting the promotion on air .","Yeah , that sounds like Jim 's style . How was the rotten tomatoes score on it ?",I think it was pretty good. It was a lot better than I expected. I think the CinemaScore was a bit too low.,hallucination,"edification,disclosure"
"Bruce Nolan ( Jim Carrey ) is a television field reporter for Eyewitness News at WKBW - TV in Buffalo , New York , but desires to be the news anchorman . He is in a relationship with his girlfriend Grace Connelly ( Jennifer Aniston ) , but also has a mild crush on his co - worker , Susan Ortega ( Catherine Bell ) , who barely seems to notice him . Bruce , however , suffers from constant bad luck and reaches breaking point when he is passed over for promotion by his rival , Evan Baxter ( Steve Carell ) , who then steals dialogue from an unaired segment by Bruce while accepting the promotion on air .","It came out back in 2003 so it 's somewhat old , but sometimes older comedies are better .",Do you like Jim Carrey in it? I don't,hallucination,"disclosure,question"
"Bruce Nolan ( Jim Carrey ) is a television field reporter for Eyewitness News at WKBW - TV in Buffalo , New York , but desires to be the news anchorman . He is in a relationship with his girlfriend Grace Connelly ( Jennifer Aniston ) , but also has a mild crush on his co - worker , Susan Ortega ( Catherine Bell ) , who barely seems to notice him . Bruce , however , suffers from constant bad luck and reaches breaking point when he is passed over for promotion by his rival , Evan Baxter ( Steve Carell ) , who then steals dialogue from an unaired segment by Bruce while accepting the promotion on air .",Yeah Rotten tomatoes are terrible at grading films .,How did you like Jim Carrey in this movie?,"entailment,uncooperative",question
"Bruce also finds ways of using the powers to cause miraculous events to occur at otherwise mundane events that he covers , such as discovering the body of Jimmy Hoffa , earning him his job back , or causing a meteor to harmlessly land near a cook - off . Bruce then uses his powers to cause Evan to humiliate himself on air , causing Evan to be fired in favor of Bruce as the new anchor . After taking Grace to a fancy dinner and telling her about his promotion ( disappointing her , as she thought he was going to propose ) , Bruce begins to hear voices in his head . He re - encounters God , who explains that the voices are prayers to God , and that Bruce must deal with them . Bruce creates an e - mail system to receive prayers and respond to them - but finds that the influx is far too great for him to handle , even with the use of his powers . So he sets the program to automatically answer ' Yes ' to every prayer , thinking this will make everyone happy .",Who does morgan play in the film ?,Morgan Freeman plays God,hallucination,edification
"Bruce also finds ways of using the powers to cause miraculous events to occur at otherwise mundane events that he covers , such as discovering the body of Jimmy Hoffa , earning him his job back , or causing a meteor to harmlessly land near a cook - off . Bruce then uses his powers to cause Evan to humiliate himself on air , causing Evan to be fired in favor of Bruce as the new anchor . After taking Grace to a fancy dinner and telling her about his promotion ( disappointing her , as she thought he was going to propose ) , Bruce begins to hear voices in his head . He re - encounters God , who explains that the voices are prayers to God , and that Bruce must deal with them . Bruce creates an e - mail system to receive prayers and respond to them - but finds that the influx is far too great for him to handle , even with the use of his powers . So he sets the program to automatically answer ' Yes ' to every prayer , thinking this will make everyone happy .",He plays god ? As in the God ?,"Bruce also finds ways of using the powers to cause miraculous events to occur at otherwise mundane events that he covers ,",entailment. uncooperative,edification
"Bruce also finds ways of using the powers to cause miraculous events to occur at otherwise mundane events that he covers , such as discovering the body of Jimmy Hoffa , earning him his job back , or causing a meteor to harmlessly land near a cook - off . Bruce then uses his powers to cause Evan to humiliate himself on air , causing Evan to be fired in favor of Bruce as the new anchor . After taking Grace to a fancy dinner and telling her about his promotion ( disappointing her , as she thought he was going to propose ) , Bruce begins to hear voices in his head . He re - encounters God , who explains that the voices are prayers to God , and that Bruce must deal with them . Bruce creates an e - mail system to receive prayers and respond to them - but finds that the influx is far too great for him to handle , even with the use of his powers . So he sets the program to automatically answer ' Yes ' to every prayer , thinking this will make everyone happy .","So , he get 's to be god for a day or something ?",No he doesnt.,entailment. uncooperative,"edification,ack.,confirmation"
